,x_Bi,x_In,x_Sn,Tm
2109,0.65,0.1,0.25,187.5
2110,0.64,0.11,0.25,184.0
2111,0.63,0.12,0.25,180.5
2112,0.62,0.13,0.25,177.0
2113,0.61,0.14,0.25,173.5
2114,0.6,0.15,0.25,170.0
2115,0.59,0.16,0.25,166.5
2116,0.58,0.17,0.25,163.0
2117,0.57,0.18,0.25,159.5
2118,0.56,0.19,0.25,156.0
2119,0.55,0.2,0.25,152.0
2120,0.54,0.21,0.25,148.5
2121,0.53,0.22,0.25,145.0
2122,0.52,0.23,0.25,141.0
2123,0.51,0.24,0.25,137.0
2124,0.5,0.25,0.25,133.5
2125,0.49,0.26,0.25,129.5
2126,0.48,0.27,0.25,125.5
2127,0.47,0.28,0.25,121.5
2128,0.46,0.29,0.25,117.5
2129,0.45,0.3,0.25,113.5
2130,0.44,0.31,0.25,109.0
2131,0.43,0.32,0.25,105.0
2132,0.42,0.33,0.25,100.5
2133,0.41,0.34,0.25,96.5
2134,0.4,0.35,0.25,92.0
2135,0.39,0.36,0.25,91.0
2136,0.38,0.37,0.25,90.5
2137,0.37,0.38,0.25,90.5
2138,0.36,0.39,0.25,90.0
2139,0.35,0.4,0.25,90.0
2140,0.34,0.41,0.25,89.5
2141,0.33,0.42,0.25,88.5
2142,0.32,0.43,0.25,88.0
2143,0.31,0.44,0.25,87.0
2144,0.3,0.45,0.25,86.5
2145,0.29,0.46,0.25,85.5
2146,0.28,0.47,0.25,84.0
2147,0.27,0.48,0.25,83.0
2148,0.26,0.49,0.25,81.5
2149,0.25,0.5,0.25,80.0
2150,0.24,0.51,0.25,79.0
2151,0.23,0.52,0.25,78.0
2152,0.22,0.53,0.25,77.0
2153,0.21,0.54,0.25,75.5
2154,0.2,0.55,0.25,74.5
2155,0.19,0.56,0.25,73.0
2156,0.18,0.57,0.25,71.0
2157,0.17,0.58,0.25,69.5
2158,0.16,0.59,0.25,68.5
2159,0.15,0.6,0.25,72.0
2160,0.14,0.61,0.25,76.0
2161,0.13,0.62,0.25,79.5
2162,0.12,0.63,0.25,83.5
2163,0.11,0.64,0.25,87.5
2164,0.1,0.65,0.25,91.5
2165,0.09,0.66,0.25,95.5
2166,0.08,0.67,0.25,99.5
2167,0.07,0.68,0.25,104.0
2168,0.06,0.69,0.25,108.0
2169,0.05,0.7,0.25,112.5
2170,0.04,0.71,0.25,116.5
2171,0.03,0.72,0.25,121.0
2172,0.02,0.73,0.25,125.5
2173,0.01,0.74,0.25,129.5
173,0.0,0.75,0.25,134.0
223,0.74,0.0,0.26,218.5
2175,0.73,0.01,0.26,215.5
2176,0.72,0.02,0.26,212.0
2177,0.71,0.03,0.26,208.5
2178,0.7,0.04,0.26,205.5
2179,0.69,0.05,0.26,202.0
2180,0.68,0.06,0.26,198.5
2181,0.67,0.07,0.26,195.5
2182,0.66,0.08,0.26,192.0
2183,0.65,0.09,0.26,188.5
2184,0.64,0.1,0.26,185.0
2185,0.63,0.11,0.26,181.5
2186,0.62,0.12,0.26,178.5
2187,0.61,0.13,0.26,175.0
2188,0.6,0.14,0.26,171.5
2189,0.59,0.15,0.26,168.0
2190,0.58,0.16,0.26,164.0
2191,0.57,0.17,0.26,160.5
2192,0.56,0.18,0.26,157.0
2193,0.55,0.19,0.26,153.5
2194,0.54,0.2,0.26,149.5
2195,0.53,0.21,0.26,146.0
2196,0.52,0.22,0.26,142.5
2197,0.51,0.23,0.26,138.5
2198,0.5,0.24,0.26,134.5
2199,0.49,0.25,0.26,130.5
2200,0.48,0.26,0.26,127.0
2201,0.47,0.27,0.26,123.0
2202,0.46,0.28,0.26,119.0
2203,0.45,0.29,0.26,115.0
2204,0.44,0.3,0.26,110.5
2205,0.43,0.31,0.26,106.5
2206,0.42,0.32,0.26,102.0
2207,0.41,0.33,0.26,98.0
2208,0.4,0.34,0.26,93.5
2209,0.39,0.35,0.26,93.0
2210,0.38,0.36,0.26,93.0
2211,0.37,0.37,0.26,92.5
2212,0.36,0.38,0.26,92.5
2213,0.35,0.39,0.26,92.0
2214,0.34,0.4,0.26,91.5
2215,0.33,0.41,0.26,91.0
2216,0.32,0.42,0.26,90.5
2217,0.31,0.43,0.26,90.0
2218,0.3,0.44,0.26,89.0
2219,0.29,0.45,0.26,88.0
2220,0.28,0.46,0.26,87.0
2221,0.27,0.47,0.26,86.0
2222,0.26,0.48,0.26,84.5
2223,0.25,0.49,0.26,83.0
2224,0.24,0.5,0.26,81.5
2225,0.23,0.51,0.26,81.0
2226,0.22,0.52,0.26,80.0
2227,0.21,0.53,0.26,78.5
2228,0.2,0.54,0.26,77.5
2229,0.19,0.55,0.26,76.0
2230,0.18,0.56,0.26,74.5
2231,0.17,0.57,0.26,73.0
2232,0.16,0.58,0.26,71.0
2233,0.15,0.59,0.26,71.5
2234,0.14,0.6,0.26,75.5
2235,0.13,0.61,0.26,79.0
2236,0.12,0.62,0.26,83.0
2237,0.11,0.63,0.26,87.0
2238,0.1,0.64,0.26,91.0
2239,0.09,0.65,0.26,95.0
2240,0.08,0.66,0.26,99.0
2241,0.07,0.67,0.26,103.0
2242,0.06,0.68,0.26,107.5
2243,0.05,0.69,0.26,111.5
2244,0.04,0.7,0.26,116.0
2245,0.03,0.71,0.26,120.5
2246,0.02,0.72,0.26,124.5
2247,0.01,0.73,0.26,129.0
172,0.0,0.74,0.26,133.5
224,0.73,0.0,0.27,216.5
2249,0.72,0.01,0.27,213.0
2250,0.71,0.02,0.27,210.0
2251,0.7,0.03,0.27,206.5
2252,0.69,0.04,0.27,203.0
2253,0.68,0.05,0.27,200.0
2254,0.67,0.06,0.27,196.5
2255,0.66,0.07,0.27,193.0
2256,0.65,0.08,0.27,189.5
2257,0.64,0.09,0.27,186.5
2258,0.63,0.1,0.27,183.0
2259,0.62,0.11,0.27,179.5
2260,0.61,0.12,0.27,176.0
2261,0.6,0.13,0.27,172.5
2262,0.59,0.14,0.27,169.0
2263,0.58,0.15,0.27,165.5
2264,0.57,0.16,0.27,162.0
2265,0.56,0.17,0.27,158.0
2266,0.55,0.18,0.27,154.5
2267,0.54,0.19,0.27,151.0
2268,0.53,0.2,0.27,147.0
2269,0.52,0.21,0.27,143.5
2270,0.51,0.22,0.27,139.5
2271,0.5,0.23,0.27,136.0
2272,0.49,0.24,0.27,132.0
2273,0.48,0.25,0.27,128.0
2274,0.47,0.26,0.27,124.0
2275,0.46,0.27,0.27,120.5
2276,0.45,0.28,0.27,116.0
2277,0.44,0.29,0.27,112.0
2278,0.43,0.3,0.27,108.0
2279,0.42,0.31,0.27,104.0
2280,0.41,0.32,0.27,99.5
2281,0.4,0.33,0.27,95.5
2282,0.39,0.34,0.27,95.0
2283,0.38,0.35,0.27,95.0
2284,0.37,0.36,0.27,95.0
2285,0.36,0.37,0.27,94.5
2286,0.35,0.38,0.27,94.5
2287,0.34,0.39,0.27,94.0
2288,0.33,0.4,0.27,93.5
2289,0.32,0.41,0.27,93.0
2290,0.31,0.42,0.27,92.5
2291,0.3,0.43,0.27,91.5
2292,0.29,0.44,0.27,90.5
2293,0.28,0.45,0.27,89.5
2294,0.27,0.46,0.27,88.5
2295,0.26,0.47,0.27,87.5
2296,0.25,0.48,0.27,86.0
2297,0.24,0.49,0.27,84.5
2298,0.23,0.5,0.27,83.5
2299,0.22,0.51,0.27,82.5
2300,0.21,0.52,0.27,81.5
2301,0.2,0.53,0.27,80.5
2302,0.19,0.54,0.27,79.0
2303,0.18,0.55,0.27,78.0
2304,0.17,0.56,0.27,76.0
2305,0.16,0.57,0.27,74.5
2306,0.15,0.58,0.27,73.0
2307,0.14,0.59,0.27,75.0
2308,0.13,0.6,0.27,78.5
2309,0.12,0.61,0.27,82.5
2310,0.11,0.62,0.27,86.0
2311,0.1,0.63,0.27,90.0
2312,0.09,0.64,0.27,94.0
2313,0.08,0.65,0.27,98.5
2314,0.07,0.66,0.27,102.5
2315,0.06,0.67,0.27,106.5
2316,0.05,0.68,0.27,111.0
2317,0.04,0.69,0.27,115.0
2318,0.03,0.7,0.27,119.5
2319,0.02,0.71,0.27,124.0
2320,0.01,0.72,0.27,128.5
171,0.0,0.73,0.27,133.0
225,0.72,0.0,0.28,214.5
2322,0.71,0.01,0.28,211.0
2323,0.7,0.02,0.28,208.0
2324,0.69,0.03,0.28,204.5
2325,0.68,0.04,0.28,201.0
2326,0.67,0.05,0.28,197.5
2327,0.66,0.06,0.28,194.0
2328,0.65,0.07,0.28,191.0
2329,0.64,0.08,0.28,187.5
2330,0.63,0.09,0.28,184.0
2331,0.62,0.1,0.28,180.5
2332,0.61,0.11,0.28,177.0
2333,0.6,0.12,0.28,173.5
2334,0.59,0.13,0.28,170.0
2335,0.58,0.14,0.28,166.5
2336,0.57,0.15,0.28,163.0
2337,0.56,0.16,0.28,159.5
2338,0.55,0.17,0.28,156.0
2339,0.54,0.18,0.28,152.0
2340,0.53,0.19,0.28,148.5
2341,0.52,0.2,0.28,144.5
2342,0.51,0.21,0.28,141.0
2343,0.5,0.22,0.28,137.0
2344,0.49,0.23,0.28,133.5
2345,0.48,0.24,0.28,129.5
2346,0.47,0.25,0.28,125.5
2347,0.46,0.26,0.28,121.5
2348,0.45,0.27,0.28,117.5
2349,0.44,0.28,0.28,113.5
2350,0.43,0.29,0.28,109.5
2351,0.42,0.3,0.28,105.5
2352,0.41,0.31,0.28,101.0
2353,0.4,0.32,0.28,97.14895663455042
2354,0.39,0.33,0.28,97.0
2355,0.38,0.34,0.28,97.0
2356,0.37,0.35,0.28,97.0
2357,0.36,0.36,0.28,97.0
2358,0.35,0.37,0.28,96.5
2359,0.34,0.38,0.28,96.5
2360,0.33,0.39,0.28,96.0
2361,0.32,0.4,0.28,95.5
2362,0.31,0.41,0.28,95.0
2363,0.3,0.42,0.28,94.0
2364,0.29,0.43,0.28,93.5
2365,0.28,0.44,0.28,92.5
2366,0.27,0.45,0.28,91.5
2367,0.26,0.46,0.28,90.0
2368,0.25,0.47,0.28,89.0
2369,0.24,0.48,0.28,87.5
2370,0.23,0.49,0.28,86.5
2371,0.22,0.5,0.28,85.5
2372,0.21,0.51,0.28,84.5
2373,0.2,0.52,0.28,83.5
2374,0.19,0.53,0.28,82.0
2375,0.18,0.54,0.28,81.0
2376,0.17,0.55,0.28,79.5
2377,0.16,0.56,0.28,78.0
2378,0.15,0.57,0.28,76.0
2379,0.14,0.58,0.28,74.5
2380,0.13,0.59,0.28,78.0
2381,0.12,0.6,0.28,82.0
2382,0.11,0.61,0.28,85.5
2383,0.1,0.62,0.28,89.5
2384,0.09,0.63,0.28,93.5
2385,0.08,0.64,0.28,97.5
2386,0.07,0.65,0.28,102.0
2387,0.06,0.66,0.28,106.0
2388,0.05,0.67,0.28,110.5
2389,0.04,0.68,0.28,114.5
2390,0.03,0.69,0.28,119.0
2391,0.02,0.7,0.28,123.5
2392,0.01,0.71,0.28,127.5
170,0.0,0.72,0.28,132.0
169,0.0,0.7100000000000001,0.2899999999999999,131.5
2394,0.7,0.01,0.29,209.0
2395,0.69,0.02,0.29,205.5
2396,0.68,0.03,0.29,202.0
2397,0.67,0.04,0.29,199.0
2398,0.66,0.05,0.29,195.5
2399,0.65,0.06,0.29,192.0
2400,0.64,0.07,0.29,188.5
2401,0.63,0.08,0.29,185.0
2402,0.62,0.09,0.29,181.5
2403,0.61,0.1,0.29,178.0
2404,0.6,0.11,0.29,174.5
2405,0.59,0.12,0.29,171.0
2406,0.58,0.13,0.29,167.5
2407,0.57,0.14,0.29,164.0
2408,0.56,0.15,0.29,160.5
2409,0.55,0.16,0.29,157.0
2410,0.54,0.17,0.29,153.5
2411,0.53,0.18,0.29,149.5
2412,0.52,0.19,0.29,146.0
2413,0.51,0.2,0.29,142.5
2414,0.5,0.21,0.29,138.5
2415,0.49,0.22,0.29,134.5
2416,0.48,0.23,0.29,131.0
2417,0.47,0.24,0.29,127.0
2418,0.46,0.25,0.29,123.0
2419,0.45,0.26,0.29,119.0
2420,0.44,0.27,0.29,115.0
2421,0.43,0.28,0.29,111.0
2422,0.42,0.29,0.29,107.0
2423,0.41,0.3,0.29,103.0
2424,0.4,0.31,0.29,98.5
2425,0.39,0.32,0.29,98.5
2426,0.38,0.33,0.29,99.0
2427,0.37,0.34,0.29,99.0
2428,0.36,0.35,0.29,99.0
2429,0.35,0.36,0.29,98.5
2430,0.34,0.37,0.29,98.5
2431,0.33,0.38,0.29,98.0
2432,0.32,0.39,0.29,97.5
2433,0.31,0.4,0.29,97.0
2434,0.3,0.41,0.29,96.5
2435,0.29,0.42,0.29,95.5
2436,0.28,0.43,0.29,95.0
2437,0.27,0.44,0.29,94.0
2438,0.26,0.45,0.29,93.0
2439,0.25,0.46,0.29,91.5
2440,0.24,0.47,0.29,90.5
2441,0.23,0.48,0.29,89.0
2442,0.22,0.49,0.29,88.0
2443,0.21,0.5,0.29,87.0
2444,0.2,0.51,0.29,86.0
2445,0.19,0.52,0.29,85.0
2446,0.18,0.53,0.29,84.0
2447,0.17,0.54,0.29,82.5
2448,0.16,0.55,0.29,81.0
2449,0.15,0.56,0.29,79.5
2450,0.14,0.57,0.29,78.0
2451,0.13,0.58,0.29,77.5
2452,0.12,0.59,0.29,81.5
2453,0.11,0.6,0.29,85.0
2454,0.1,0.61,0.29,89.0
2455,0.09,0.62,0.29,93.0
2456,0.08,0.63,0.29,97.0
2457,0.07,0.64,0.29,101.0
2458,0.06,0.65,0.29,105.5
2459,0.05,0.66,0.29,109.5
2460,0.04,0.67,0.29,114.0
2461,0.03,0.68,0.29,118.0
2462,0.02,0.69,0.29,122.5
2463,0.01,0.7,0.29,127.0
226,0.71,0.0,0.29000000000000004,212.5
168,0.0,0.7000000000000001,0.29999999999999993,131.0
227,0.7,0.0,0.3,210.5
2465,0.69,0.01,0.3,207.0
2466,0.68,0.02,0.3,203.5
2467,0.67,0.03,0.3,200.0
2468,0.66,0.04,0.3,196.5
2469,0.65,0.05,0.3,193.0
2470,0.64,0.06,0.3,189.5
2471,0.63,0.07,0.3,186.5
2472,0.62,0.08,0.3,183.0
2473,0.61,0.09,0.3,179.5
2474,0.6,0.1,0.3,176.0
2475,0.59,0.11,0.3,172.5
2476,0.58,0.12,0.3,169.0
2477,0.57,0.13,0.3,165.5
2478,0.56,0.14,0.3,161.5
2479,0.55,0.15,0.3,158.0
2480,0.54,0.16,0.3,154.5
2481,0.53,0.17,0.3,151.0
2482,0.52,0.18,0.3,147.0
2483,0.51,0.19,0.3,143.5
2484,0.5,0.2,0.3,140.0
2485,0.49,0.21,0.3,136.0
2486,0.48,0.22,0.3,132.0
2487,0.47,0.23,0.3,128.5
2488,0.46,0.24,0.3,124.5
2489,0.45,0.25,0.3,120.5
2490,0.44,0.26,0.3,116.5
2491,0.43,0.27,0.3,112.5
2492,0.42,0.28,0.3,108.5
2493,0.41,0.29,0.3,104.5
2494,0.4,0.3,0.3,100.5
2495,0.39,0.31,0.3,100.5
2496,0.38,0.32,0.3,100.5
2497,0.37,0.33,0.3,101.0
2498,0.36,0.34,0.3,101.0
2499,0.35,0.35,0.3,100.5
2500,0.34,0.36,0.3,100.5
2501,0.33,0.37,0.3,100.0
2502,0.32,0.38,0.3,100.0
2503,0.31,0.39,0.3,99.5
2504,0.3,0.4,0.3,99.0
2505,0.29,0.41,0.3,98.0
2506,0.28,0.42,0.3,97.5
2507,0.27,0.43,0.3,96.5
2508,0.26,0.44,0.3,95.5
2509,0.25,0.45,0.3,94.5
2510,0.24,0.46,0.3,93.0
2511,0.23,0.47,0.3,91.5
2512,0.22,0.48,0.3,90.5
2513,0.21,0.49,0.3,90.0
2514,0.2,0.5,0.3,89.0
2515,0.19,0.51,0.3,88.0
2516,0.18,0.52,0.3,87.0
2517,0.17,0.53,0.3,85.5
2518,0.16,0.54,0.3,84.0
2519,0.15,0.55,0.3,82.5
2520,0.14,0.56,0.3,81.0
2521,0.13,0.57,0.3,79.5
2522,0.12,0.58,0.3,80.5
2523,0.11,0.59,0.3,84.5
2524,0.1,0.6,0.3,88.5
2525,0.09,0.61,0.3,92.5
2526,0.08,0.62,0.3,96.5
2527,0.07,0.63,0.3,100.5
2528,0.06,0.64,0.3,104.5
2529,0.05,0.65,0.3,109.0
2530,0.04,0.66,0.3,113.0
2531,0.03,0.67,0.3,117.5
2532,0.02,0.68,0.3,122.0
2533,0.01,0.69,0.3,126.5
167,0.0,0.6900000000000001,0.30999999999999994,130.5
228,0.69,0.0,0.31,208.0
2535,0.68,0.01,0.31,204.5
2536,0.67,0.02,0.31,201.5
2537,0.66,0.03,0.31,198.0
2538,0.65,0.04,0.31,194.5
2539,0.64,0.05,0.31,191.0
2540,0.63,0.06,0.31,187.5
2541,0.62,0.07,0.31,184.0
2542,0.61,0.08,0.31,180.5
2543,0.6,0.09,0.31,177.0
2544,0.59,0.1,0.31,173.5
2545,0.58,0.11,0.31,170.0
2546,0.57,0.12,0.31,166.5
2547,0.56,0.13,0.31,163.0
2548,0.55,0.14,0.31,159.5
2549,0.54,0.15,0.31,155.5
2550,0.53,0.16,0.31,152.0
2551,0.52,0.17,0.31,148.5
2552,0.51,0.18,0.31,145.0
2553,0.5,0.19,0.31,141.0
2554,0.49,0.2,0.31,137.5
2555,0.48,0.21,0.31,133.5
2556,0.47,0.22,0.31,129.5
2557,0.46,0.23,0.31,126.0
2558,0.45,0.24,0.31,122.0
2559,0.44,0.25,0.31,118.0
2560,0.43,0.26,0.31,114.0
2561,0.42,0.27,0.31,110.0
2562,0.41,0.28,0.31,106.0
2563,0.4,0.29,0.31,102.0
2564,0.39,0.3,0.31,102.0
2565,0.38,0.31,0.31,102.5
2566,0.37,0.32,0.31,102.5
2567,0.36,0.33,0.31,102.5
2568,0.35,0.34,0.31,102.5
2569,0.34,0.35,0.31,102.5
2570,0.33,0.36,0.31,102.0
2571,0.32,0.37,0.31,102.0
2572,0.31,0.38,0.31,101.5
2573,0.3,0.39,0.31,101.0
2574,0.29,0.4,0.31,100.5
2575,0.28,0.41,0.31,99.5
2576,0.27,0.42,0.31,99.0
2577,0.26,0.43,0.31,98.0
2578,0.25,0.44,0.31,97.0
2579,0.24,0.45,0.31,95.5
2580,0.23,0.46,0.31,94.5
2581,0.22,0.47,0.31,93.0
2582,0.21,0.48,0.31,92.5
2583,0.2,0.49,0.31,91.5
2584,0.19,0.5,0.31,90.5
2585,0.18,0.51,0.31,89.5
2586,0.17,0.52,0.31,88.5
2587,0.16,0.53,0.31,87.0
2588,0.15,0.54,0.31,86.0
2589,0.14,0.55,0.31,84.0
2590,0.13,0.56,0.31,82.5
2591,0.12,0.57,0.31,81.0
2592,0.11,0.58,0.31,84.0
2593,0.1,0.59,0.31,88.0
2594,0.09,0.6,0.31,91.5
2595,0.08,0.61,0.31,95.5
2596,0.07,0.62,0.31,100.0
2597,0.06,0.63,0.31,104.0
2598,0.05,0.64,0.31,108.0
2599,0.04,0.65,0.31,112.5
2600,0.03,0.66,0.31,117.0
2601,0.02,0.67,0.31,121.5
2602,0.01,0.68,0.31,126.0
166,0.0,0.68,0.31999999999999995,129.5
229,0.6799999999999999,0.0,0.32,206.0
2604,0.67,0.01,0.32,202.5
2605,0.66,0.02,0.32,199.0
2606,0.65,0.03,0.32,195.5
2607,0.64,0.04,0.32,192.0
2608,0.63,0.05,0.32,188.5
2609,0.62,0.06,0.32,185.0
2610,0.61,0.07,0.32,181.5
2611,0.6,0.08,0.32,178.0
2612,0.59,0.09,0.32,174.5
2613,0.58,0.1,0.32,171.0
2614,0.57,0.11,0.32,167.5
2615,0.56,0.12,0.32,164.0
2616,0.55,0.13,0.32,160.5
2617,0.54,0.14,0.32,157.0
2618,0.53,0.15,0.32,153.5
2619,0.52,0.16,0.32,149.5
2620,0.51,0.17,0.32,146.0
2621,0.5,0.18,0.32,142.5
2622,0.49,0.19,0.32,138.5
2623,0.48,0.2,0.32,135.0
2624,0.47,0.21,0.32,131.0
2625,0.46,0.22,0.32,127.0
2626,0.45,0.23,0.32,123.5
2627,0.44,0.24,0.32,119.5
2628,0.43,0.25,0.32,115.5
2629,0.42,0.26,0.32,111.5
2630,0.41,0.27,0.32,107.5
2631,0.4,0.28,0.32,103.5
2632,0.39,0.29,0.32,104.0
2633,0.38,0.3,0.32,104.0
2634,0.37,0.31,0.32,104.5
2635,0.36,0.32,0.32,104.5
2636,0.35,0.33,0.32,104.5
2637,0.34,0.34,0.32,104.5
2638,0.33,0.35,0.32,104.0
2639,0.32,0.36,0.32,104.0
2640,0.31,0.37,0.32,103.5
2641,0.3,0.38,0.32,103.0
2642,0.29,0.39,0.32,102.5
2643,0.28,0.4,0.32,102.0
2644,0.27,0.41,0.32,101.0
2645,0.26,0.42,0.32,100.5
2646,0.25,0.43,0.32,99.5
2647,0.24,0.44,0.32,98.0
2648,0.23,0.45,0.32,97.0
2649,0.22,0.46,0.32,95.5
2650,0.21,0.47,0.32,95.0
2651,0.2,0.48,0.32,94.0
2652,0.19,0.49,0.32,93.5
2653,0.18,0.5,0.32,92.5
2654,0.17,0.51,0.32,91.5
2655,0.16,0.52,0.32,90.0
2656,0.15,0.53,0.32,89.0
2657,0.14,0.54,0.32,87.5
2658,0.13,0.55,0.32,86.0
2659,0.12,0.56,0.32,84.0
2660,0.11,0.57,0.32,83.5
2661,0.1,0.58,0.32,87.0
2662,0.09,0.59,0.32,91.0
2663,0.08,0.6,0.32,95.0
2664,0.07,0.61,0.32,99.0
2665,0.06,0.62,0.32,103.5
2666,0.05,0.63,0.32,107.5
2667,0.04,0.64,0.32,112.0
2668,0.03,0.65,0.32,116.0
2669,0.02,0.66,0.32,120.5
2670,0.01,0.67,0.32,125.0
165,0.0,0.67,0.32999999999999996,129.0
230,0.6699999999999999,0.0,0.33,204.0
2672,0.66,0.01,0.33,200.5
2673,0.65,0.02,0.33,197.0
2674,0.64,0.03,0.33,193.5
2675,0.63,0.04,0.33,190.0
2676,0.62,0.05,0.33,186.5
2677,0.61,0.06,0.33,183.0
2678,0.6,0.07,0.33,179.5
2679,0.59,0.08,0.33,176.0
2680,0.58,0.09,0.33,172.5
2681,0.57,0.1,0.33,169.0
2682,0.56,0.11,0.33,165.5
2683,0.55,0.12,0.33,162.0
2684,0.54,0.13,0.33,158.0
2685,0.53,0.14,0.33,154.5
2686,0.52,0.15,0.33,151.0
2687,0.51,0.16,0.33,147.5
2688,0.5,0.17,0.33,143.5
2689,0.49,0.18,0.33,140.0
2690,0.48,0.19,0.33,136.0
2691,0.47,0.2,0.33,132.5
2692,0.46,0.21,0.33,128.5
2693,0.45,0.22,0.33,124.5
2694,0.44,0.23,0.33,121.0
2695,0.43,0.24,0.33,117.0
2696,0.42,0.25,0.33,113.0
2697,0.41,0.26,0.33,109.0
2698,0.4,0.27,0.33,105.0
2699,0.39,0.28,0.33,105.5
2700,0.38,0.29,0.33,105.5
2701,0.37,0.3,0.33,106.0
2702,0.36,0.31,0.33,106.0
2703,0.35,0.32,0.33,106.0
2704,0.34,0.33,0.33,106.0
2705,0.33,0.34,0.33,106.0
2706,0.32,0.35,0.33,106.0
2707,0.31,0.36,0.33,105.5
2708,0.3,0.37,0.33,105.0
2709,0.29,0.38,0.33,104.5
2710,0.28,0.39,0.33,104.0
2711,0.27,0.4,0.33,103.5
2712,0.26,0.41,0.33,102.5
2713,0.25,0.42,0.33,101.5
2714,0.24,0.43,0.33,100.5
2715,0.23,0.44,0.33,99.5
2716,0.22,0.45,0.33,98.5
2717,0.21,0.46,0.33,97.5
2718,0.2,0.47,0.33,96.5
2719,0.19,0.48,0.33,96.0
2720,0.18,0.49,0.33,95.0
2721,0.17,0.5,0.33,94.0
2722,0.16,0.51,0.33,93.0
2723,0.15,0.52,0.33,91.5
2724,0.14,0.53,0.33,90.5
2725,0.13,0.54,0.33,89.0
2726,0.12,0.55,0.33,87.5
2727,0.11,0.56,0.33,85.5
2728,0.1,0.57,0.33,86.5
2729,0.09,0.58,0.33,90.5
2730,0.08,0.59,0.33,94.5
2731,0.07,0.6,0.33,98.5
2732,0.06,0.61,0.33,102.5
2733,0.05,0.62,0.33,107.0
2734,0.04,0.63,0.33,111.0
2735,0.03,0.64,0.33,115.5
2736,0.02,0.65,0.33,120.0
2737,0.01,0.66,0.33,124.5
164,0.0,0.66,0.33999999999999997,128.5
231,0.6599999999999999,0.0,0.34,202.0
2739,0.65,0.01,0.34,198.0
2740,0.64,0.02,0.34,194.5
2741,0.63,0.03,0.34,191.0
2742,0.62,0.04,0.34,187.5
2743,0.61,0.05,0.34,184.0
2744,0.6,0.06,0.34,180.5
2745,0.59,0.07,0.34,177.0
2746,0.58,0.08,0.34,173.5
2747,0.57,0.09,0.34,170.0
2748,0.56,0.1,0.34,166.5
2749,0.55,0.11,0.34,163.0
2750,0.54,0.12,0.34,159.5
2751,0.53,0.13,0.34,156.0
2752,0.52,0.14,0.34,152.0
2753,0.51,0.15,0.34,148.5
2754,0.5,0.16,0.34,145.0
2755,0.49,0.17,0.34,141.0
2756,0.48,0.18,0.34,137.5
2757,0.47,0.19,0.34,133.5
2758,0.46,0.2,0.34,130.0
2759,0.45,0.21,0.34,126.0
2760,0.44,0.22,0.34,122.0
2761,0.43,0.23,0.34,118.5
2762,0.42,0.24,0.34,114.5
2763,0.41,0.25,0.34,110.5
2764,0.4,0.26,0.34,106.5
2765,0.39,0.27,0.34,107.0
2766,0.38,0.28,0.34,107.5
2767,0.37,0.29,0.34,107.5
2768,0.36,0.3,0.34,108.0
2769,0.35,0.31,0.34,108.0
2770,0.34,0.32,0.34,108.0
2771,0.33,0.33,0.34,108.0
2772,0.32,0.34,0.34,107.5
2773,0.31,0.35,0.34,107.5
2774,0.3,0.36,0.34,107.0
2775,0.29,0.37,0.34,107.0
2776,0.28,0.38,0.34,106.0
2777,0.27,0.39,0.34,105.5
2778,0.26,0.4,0.34,105.0
2779,0.25,0.41,0.34,104.0
2780,0.24,0.42,0.34,103.0
2781,0.23,0.43,0.34,102.0
2782,0.22,0.44,0.34,101.0
2783,0.21,0.45,0.34,99.5
2784,0.2,0.46,0.34,99.0
2785,0.19,0.47,0.34,98.5
2786,0.18,0.48,0.34,97.5
2787,0.17,0.49,0.34,96.5
2788,0.16,0.5,0.34,95.5
2789,0.15,0.51,0.34,94.5
2790,0.14,0.52,0.34,93.5
2791,0.13,0.53,0.34,92.0
2792,0.12,0.54,0.34,90.5
2793,0.11,0.55,0.34,89.0
2794,0.1,0.56,0.34,87.0
2795,0.09,0.57,0.34,90.0
2796,0.08,0.58,0.34,94.0
2797,0.07,0.59,0.34,98.0
2798,0.06,0.6,0.34,102.0
2799,0.05,0.61,0.34,106.0
2800,0.04,0.62,0.34,110.5
2801,0.03,0.63,0.34,115.0
2802,0.02,0.64,0.34,119.5
2803,0.01,0.65,0.34,124.0
2805,0.64,0.01,0.35,196.0
2806,0.63,0.02,0.35,192.5
2807,0.62,0.03,0.35,189.0
2808,0.61,0.04,0.35,185.5
2809,0.6,0.05,0.35,182.0
2810,0.59,0.06,0.35,178.5
2811,0.58,0.07,0.35,175.0
2812,0.57,0.08,0.35,171.5
2813,0.56,0.09,0.35,168.0
2814,0.55,0.1,0.35,164.0
2815,0.54,0.11,0.35,160.5
2816,0.53,0.12,0.35,157.0
2817,0.52,0.13,0.35,153.5
2818,0.51,0.14,0.35,150.0
2819,0.5,0.15,0.35,146.0
2820,0.49,0.16,0.35,142.5
2821,0.48,0.17,0.35,138.5
2822,0.47,0.18,0.35,135.0
2823,0.46,0.19,0.35,131.0
2824,0.45,0.2,0.35,127.5
2825,0.44,0.21,0.35,123.5
2826,0.43,0.22,0.35,119.5
2827,0.42,0.23,0.35,116.0
2828,0.41,0.24,0.35,112.0
2829,0.4,0.25,0.35,108.0
2830,0.39,0.26,0.35,108.5
2831,0.38,0.27,0.35,109.0
2832,0.37,0.28,0.35,109.0
