ベンダ,GRAPHTEC Corporation,,,,,,,,,,,,,,
モデル,GL260,,,,,,,,,,,,,,
バージョン,Ver1.03  ,,,,,,,,,,,,,,
最大CH数,10,,,,,,,,,,,,,,
WL開始CH,10,,,,,,,,,,,,,,
演算開始CH,10,,,,,,,,,,,,,,
最大ロジックCH数,4,,,,,,,,,,,,,,
最大演算CH数,10,,,,,,,,,,,,,,
Logic/Pulse,Off,,,,,,,,,,,,,,
温度単位,C,,,,,,,,,,,,,,
測定間隔,1s,,,,,,,,,,,,,,
測定点数,1193,,,,,,,,,,,,,,
トリガ点,0,,,,,,,,,,,,,,
開始時刻,2025/04/15,14:25:51,,,,,,,,,,,,,
663,2025/04/15 14:36,0,108.1,110.1,88.1,118,109.7,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
664,2025/04/15 14:36,0,107.7,110.2,87.8,117.7,109.2,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
665,2025/04/15 14:36,0,107.4,110.4,87.4,117.3,108.6,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
666,2025/04/15 14:36,0,107.7,110.4,87,117.1,108.1,18.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
667,2025/04/15 14:36,0,107.9,110.5,86.7,116.8,107.5,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
668,2025/04/15 14:36,0,108.2,110.5,86.3,116.6,107,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
669,2025/04/15 14:36,0,108.5,110.5,85.9,116.3,106.4,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
670,2025/04/15 14:37,0,108.7,110.6,85.5,116,105.9,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
671,2025/04/15 14:37,0,109.1,110.6,85.2,115.7,105.4,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
672,2025/04/15 14:37,0,109.3,110.7,84.8,115.5,104.8,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
673,2025/04/15 14:37,0,109.5,110.7,84.3,115.2,104.2,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
674,2025/04/15 14:37,0,109.6,110.7,84,114.9,103.8,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
675,2025/04/15 14:37,0,109.7,110.7,83.7,114.6,103.2,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
676,2025/04/15 14:37,0,109.8,110.8,83.4,114.4,102.7,18.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
677,2025/04/15 14:37,0,109.8,110.8,83.1,114.1,102.2,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
678,2025/04/15 14:37,0,109.8,110.8,82.8,113.9,101.8,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
679,2025/04/15 14:37,0,109.8,110.7,82.4,113.6,101.2,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
680,2025/04/15 14:37,0,109.9,110.7,82.1,113.4,100.7,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
681,2025/04/15 14:37,0,109.9,110.7,81.9,113.2,100.2,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
682,2025/04/15 14:37,0,109.9,110.7,81.5,112.9,99.8,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
683,2025/04/15 14:37,0,109.9,110.6,81.2,112.7,99.3,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
684,2025/04/15 14:37,0,109.9,110.6,80.8,112.5,98.8,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
685,2025/04/15 14:37,0,109.9,110.5,80.5,112.2,98.4,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
686,2025/04/15 14:37,0,109.9,110.5,80.1,111.9,97.9,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
687,2025/04/15 14:37,0,109.9,110.5,79.9,111.8,97.4,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
688,2025/04/15 14:37,0,109.9,110.4,79.5,111.5,96.9,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
689,2025/04/15 14:37,0,109.9,110.4,79.1,111.2,96.4,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
690,2025/04/15 14:37,0,109.8,110.4,78.8,111.1,96,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
691,2025/04/15 14:37,0,109.8,110.4,78.5,110.8,95.5,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
692,2025/04/15 14:37,0,109.8,110.4,78.3,110.6,95,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
693,2025/04/15 14:37,0,109.9,110.3,78.3,110.4,94.6,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
694,2025/04/15 14:37,0,109.8,110.3,78.3,110.2,94.2,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
695,2025/04/15 14:37,0,109.8,110.3,78.3,110,93.7,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
696,2025/04/15 14:37,0,109.8,110.2,78.3,109.8,93.3,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
697,2025/04/15 14:37,0,109.8,110.2,78.4,109.6,92.8,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
698,2025/04/15 14:37,0,109.8,110.1,78.4,109.4,92.4,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
699,2025/04/15 14:37,0,109.8,110.1,78.5,109.2,91.9,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
700,2025/04/15 14:37,0,109.8,110.1,78.4,109,91.6,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
701,2025/04/15 14:37,0,109.8,110,78.5,108.8,91.1,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
702,2025/04/15 14:37,0,109.8,110.1,78.5,108.6,90.7,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
703,2025/04/15 14:37,0,109.8,110,78.4,108.4,90.3,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
704,2025/04/15 14:37,0,109.8,109.9,78.4,108.2,89.9,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
705,2025/04/15 14:37,0,109.8,109.9,78.3,107.9,89.5,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
706,2025/04/15 14:37,0,109.8,109.8,78.3,107.8,89,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
707,2025/04/15 14:37,0,109.8,109.8,78.3,107.5,88.7,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
708,2025/04/15 14:37,0,109.8,109.8,78.3,107.3,88.2,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
709,2025/04/15 14:37,0,109.8,109.8,78.2,107.1,87.9,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
710,2025/04/15 14:37,0,109.8,109.8,78.2,106.8,87.5,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
711,2025/04/15 14:37,0,109.8,109.8,78.2,106.7,87.1,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
712,2025/04/15 14:37,0,109.8,109.7,78,106.4,86.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
713,2025/04/15 14:37,0,109.8,109.6,78,106.2,86.3,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
714,2025/04/15 14:37,0,109.7,109.5,77.9,105.9,86,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
715,2025/04/15 14:37,0,109.6,109.5,77.9,105.6,85.6,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
716,2025/04/15 14:37,0,109.7,109.4,77.9,105.3,85.2,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
717,2025/04/15 14:37,0,109.6,109.4,77.7,105.1,84.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
718,2025/04/15 14:37,0,109.6,109.4,77.6,104.8,84.4,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
719,2025/04/15 14:37,0,109.6,109.4,77.5,104.5,84,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
720,2025/04/15 14:37,0,109.5,109.3,77.4,104.2,83.6,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
721,2025/04/15 14:37,0,109.5,109.4,77.3,103.9,83.2,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
722,2025/04/15 14:37,0,109.5,109.5,77.3,103.6,82.9,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
723,2025/04/15 14:37,0,109.5,109.6,77.2,103.2,82.5,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
724,2025/04/15 14:37,0,109.4,109.7,77.1,102.7,82.2,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
725,2025/04/15 14:37,0,109.3,109.6,77.1,102.4,81.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
726,2025/04/15 14:37,0,109.2,109.4,77.1,101.9,81.5,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
727,2025/04/15 14:37,0,109.2,109.2,77,101.6,81.1,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
728,2025/04/15 14:37,0,109.2,109,76.8,101.2,80.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
729,2025/04/15 14:37,0,109,108.8,76.8,100.8,80.5,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
730,2025/04/15 14:38,0,108.9,108.8,76.7,100.4,80.2,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
731,2025/04/15 14:38,0,108.8,108.7,76.6,100.1,79.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
732,2025/04/15 14:38,0,108.7,108.7,76.5,99.7,79.5,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
733,2025/04/15 14:38,0,108.6,108.7,76.4,99.3,79.2,18.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
734,2025/04/15 14:38,0,108.4,108.6,76.4,98.9,78.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
735,2025/04/15 14:38,0,108.3,108.7,76.2,98.6,78.5,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
736,2025/04/15 14:38,0,108.1,108.6,76.2,98.1,78.2,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
737,2025/04/15 14:38,0,107.9,108.5,76.1,97.8,77.9,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
738,2025/04/15 14:38,0,107.8,108.5,76,97.4,77.6,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
739,2025/04/15 14:38,0,107.5,108.5,76,97,77.2,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
740,2025/04/15 14:38,0,107.3,108.5,75.9,96.7,76.9,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
741,2025/04/15 14:38,0,107,108.4,75.9,96.4,76.5,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
742,2025/04/15 14:38,0,106.8,108.5,75.7,95.9,76.2,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
743,2025/04/15 14:38,0,106.4,108.4,75.6,95.6,75.9,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
744,2025/04/15 14:38,0,106.1,108.3,75.5,95.1,75.6,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
745,2025/04/15 14:38,0,105.9,108.2,75.5,94.8,75.3,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
746,2025/04/15 14:38,0,105.2,108.1,75.3,94.3,75,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
747,2025/04/15 14:38,0,104.7,107.9,75.1,93.9,74.6,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
748,2025/04/15 14:38,0,103.7,107.9,75.1,93.5,74.3,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
749,2025/04/15 14:38,0,102.5,107.8,75,93.2,74,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
750,2025/04/15 14:38,0,101.6,107.8,74.8,92.8,73.7,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
751,2025/04/15 14:38,0,100.5,107.8,74.8,92.4,73.4,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
752,2025/04/15 14:38,0,99.8,107.8,74.6,92,73.1,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
753,2025/04/15 14:38,0,99.1,107.7,74.5,91.6,72.8,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
754,2025/04/15 14:38,0,98.5,107.6,74.4,91.2,72.5,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
755,2025/04/15 14:38,0,97.9,107.6,74.3,90.8,72.3,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
756,2025/04/15 14:38,0,97.3,107.6,74.2,90.5,72,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
757,2025/04/15 14:38,0,96.7,107.5,74.1,90.1,71.6,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
758,2025/04/15 14:38,0,96.1,107.5,74,89.7,71.4,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
759,2025/04/15 14:38,0,95.5,107.5,73.9,89.3,71.1,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
760,2025/04/15 14:38,0,94.9,107.5,73.8,89,70.9,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
761,2025/04/15 14:38,0,94.4,107.3,73.8,88.6,70.6,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
762,2025/04/15 14:38,0,93.9,107.3,73.6,88.2,70.3,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
763,2025/04/15 14:38,0,93.3,107.3,73.5,87.9,70,18.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
764,2025/04/15 14:38,0,92.7,107.2,73.3,87.5,69.7,18.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
765,2025/04/15 14:38,0,92.2,107.2,73.2,87.2,69.4,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
766,2025/04/15 14:38,0,91.6,107.1,73.1,86.9,69.2,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
767,2025/04/15 14:38,0,91.2,107,73,86.5,68.9,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
768,2025/04/15 14:38,0,90.6,107,72.9,86.1,68.6,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
769,2025/04/15 14:38,0,90.1,106.9,72.8,85.8,68.3,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
770,2025/04/15 14:38,0,89.6,106.8,72.8,85.5,68,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
771,2025/04/15 14:38,0,89.2,106.8,72.7,85.1,67.7,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
772,2025/04/15 14:38,0,88.6,106.7,72.7,84.7,67.5,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
773,2025/04/15 14:38,0,88.1,106.5,72.6,84.4,67.2,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
774,2025/04/15 14:38,0,87.5,106.4,72.6,84.1,66.9,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
775,2025/04/15 14:38,0,87.1,106.4,72.7,83.7,66.6,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
776,2025/04/15 14:38,0,86.5,106.2,72.7,83.4,66.4,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
777,2025/04/15 14:38,0,86.1,106.2,72.7,83.1,66.2,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
778,2025/04/15 14:38,0,85.6,106.1,72.8,82.7,66,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
779,2025/04/15 14:38,0,85.1,106,72.8,82.4,65.7,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
780,2025/04/15 14:38,0,84.7,105.9,72.8,82,65.4,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
781,2025/04/15 14:38,0,84.3,105.8,72.8,81.7,65.3,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
782,2025/04/15 14:38,0,83.8,105.8,72.9,81.4,65,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
783,2025/04/15 14:38,0,83.4,105.6,72.8,81.1,64.7,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
784,2025/04/15 14:38,0,82.9,105.5,72.9,80.7,64.5,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
785,2025/04/15 14:38,0,82.4,105.5,72.8,80.4,64.2,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
786,2025/04/15 14:38,0,82,105.4,72.8,80,64,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
787,2025/04/15 14:38,0,81.6,105.2,72.8,79.8,63.7,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
788,2025/04/15 14:38,0,81.2,105.1,72.7,79.4,63.5,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
789,2025/04/15 14:38,0,80.7,105,72.7,79.1,63.3,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
790,2025/04/15 14:39,0,80.3,104.8,72.7,78.8,63,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
791,2025/04/15 14:39,0,80,104.8,72.7,78.4,62.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
792,2025/04/15 14:39,0,79.5,104.7,72.6,78.1,62.5,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
793,2025/04/15 14:39,0,79.1,104.5,72.6,77.7,62.2,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
794,2025/04/15 14:39,0,78.7,104.4,72.6,77.4,62.1,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
795,2025/04/15 14:39,0,78.3,104.4,72.6,77.1,61.9,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
796,2025/04/15 14:39,0,78,104.2,72.6,76.8,61.6,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
797,2025/04/15 14:39,0,77.6,104.1,72.6,76.5,61.4,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
798,2025/04/15 14:39,0,77.2,103.9,72.6,76.2,61.2,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
799,2025/04/15 14:39,0,76.8,103.9,72.5,75.8,60.9,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
800,2025/04/15 14:39,0,76.5,103.8,72.5,75.5,60.7,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
801,2025/04/15 14:39,0,76.1,103.6,72.5,75.2,60.5,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
802,2025/04/15 14:39,0,75.6,103.5,72.5,74.9,60.3,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
803,2025/04/15 14:39,0,75.3,103.3,72.4,74.5,60.1,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
804,2025/04/15 14:39,0,74.9,103.1,72.5,74.2,59.8,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
805,2025/04/15 14:39,0,74.5,103,72.5,73.9,59.6,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
806,2025/04/15 14:39,0,74.2,102.7,72.4,73.7,59.5,18.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
807,2025/04/15 14:39,0,73.8,102.4,72.4,73.3,59.2,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
808,2025/04/15 14:39,0,73.5,102.1,72.5,73.1,59.1,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
809,2025/04/15 14:39,0,73.1,101.7,72.5,72.8,58.9,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
810,2025/04/15 14:39,0,72.8,101.3,72.5,72.4,58.7,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
811,2025/04/15 14:39,0,72.4,100.9,72.4,72.1,58.4,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
812,2025/04/15 14:39,0,72.1,100.5,72.4,71.8,58.3,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
813,2025/04/15 14:39,0,71.8,100,72.4,71.5,58.1,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
814,2025/04/15 14:39,0,71.5,99.6,72.4,71.2,57.8,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
815,2025/04/15 14:39,0,71.1,99.1,72.4,71,57.7,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
816,2025/04/15 14:39,0,70.8,98.6,72.3,70.7,57.5,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
817,2025/04/15 14:39,0,70.4,98.1,72.4,70.4,57.2,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
818,2025/04/15 14:39,0,70.1,97.6,72.3,70.1,57,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
819,2025/04/15 14:39,0,69.8,97.2,72.3,69.8,56.9,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
820,2025/04/15 14:39,0,69.5,96.7,72.3,69.6,56.7,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
821,2025/04/15 14:39,0,69.2,96.2,72.3,69.4,56.6,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
822,2025/04/15 14:39,0,68.9,95.8,72.2,69,56.3,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
823,2025/04/15 14:39,0,68.5,95.2,72.2,68.7,56.1,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
824,2025/04/15 14:39,0,68.3,94.8,72.2,68.5,56,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
825,2025/04/15 14:39,0,68,94.3,72.2,68.2,55.8,18.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL,
