ベンダ,"GRAPHTEC Corporation"
モデル,"GL260"
バージョン,"Ver1.03  "
最大CH数,10
WL開始CH,10
演算開始CH,10
最大ロジックCH数,4
最大演算CH数,10
Logic/Pulse,Off
温度単位,C
測定間隔,1s
測定点数,711       
トリガ点,0         
開始時刻,2026-05-12,14:18:05
終了時刻,2026-05-12,14:29:55
トリガ時刻,2026-05-12,14:18:05
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位,線色,,,線幅
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],28,0,17,0
CH9," CH 9","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],17,11,7,0
CH10," CH10","M",TEMP,TC_K,2000degC,Off,+300.0,+0.0,[degC],19,27,0,0
演算設定
CH,左項,演算子,右項,スケーリング,スパン,,単位
演算拡張設定
CH,信号名,係数A,左項,演算子,係数B,右項,オフセットC,スケーリング,スパン,,単位,線色,,,線幅
測定値
番号,日付/時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
       136,2026/05/12 14:20:20,  0, +234.4, +221.5, +207.9, +230.8,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       137,2026/05/12 14:20:21,  0, +233.1, +220.4, +206.9, +229.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       138,2026/05/12 14:20:22,  0, +231.9, +219.3, +205.8, +228.5,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       139,2026/05/12 14:20:23,  0, +230.6, +218.1, +204.8, +227.5,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       140,2026/05/12 14:20:24,  0, +229.5, +217.0, +203.8, +226.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       141,2026/05/12 14:20:25,  0, +228.2, +216.0, +202.8, +225.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       142,2026/05/12 14:20:26,  0, +227.1, +214.8, +201.8, +224.3,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       143,2026/05/12 14:20:27,  0, +225.8, +213.8, +200.8, +223.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       144,2026/05/12 14:20:28,  0, +224.7, +212.7, +199.9, +222.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       145,2026/05/12 14:20:29,  0, +223.4, +211.7, +198.9, +221.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       146,2026/05/12 14:20:30,  0, +222.2, +210.7, +198.0, +220.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       147,2026/05/12 14:20:31,  0, +221.1, +209.6, +197.0, +219.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       148,2026/05/12 14:20:32,  0, +220.0, +208.6, +196.1, +218.5,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       149,2026/05/12 14:20:33,  0, +218.8, +207.6, +195.2, +217.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       150,2026/05/12 14:20:34,  0, +217.7, +206.6, +194.3, +216.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       151,2026/05/12 14:20:35,  0, +216.6, +205.6, +193.4, +215.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       152,2026/05/12 14:20:36,  0, +215.5, +204.5, +192.4, +215.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       153,2026/05/12 14:20:37,  0, +214.4, +203.5, +191.6, +214.1,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       154,2026/05/12 14:20:38,  0, +213.3, +202.5, +190.7, +213.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       155,2026/05/12 14:20:39,  0, +212.2, +201.7, +189.8, +212.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       156,2026/05/12 14:20:40,  0, +211.1, +200.7, +188.9, +211.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       157,2026/05/12 14:20:41,  0, +210.1, +199.7, +188.1, +210.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       158,2026/05/12 14:20:42,  0, +209.0, +198.8, +187.3, +210.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       159,2026/05/12 14:20:43,  0, +207.9, +197.8, +186.4, +209.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       160,2026/05/12 14:20:44,  0, +206.9, +196.8, +185.6, +208.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       161,2026/05/12 14:20:45,  0, +205.8, +195.9, +184.7, +208.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       162,2026/05/12 14:20:46,  0, +204.8, +195.0, +183.9, +207.3,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       163,2026/05/12 14:20:47,  0, +203.8, +194.1, +183.0, +206.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       164,2026/05/12 14:20:48,  0, +202.7, +193.2, +182.1, +205.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       165,2026/05/12 14:20:49,  0, +201.7, +192.3, +181.4, +205.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       166,2026/05/12 14:20:50,  0, +200.8, +191.4, +180.5, +204.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       167,2026/05/12 14:20:51,  0, +199.8, +190.5, +179.7, +204.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       168,2026/05/12 14:20:52,  0, +198.8, +189.6, +178.9, +203.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       169,2026/05/12 14:20:53,  0, +197.7, +188.8, +178.1, +202.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       170,2026/05/12 14:20:54,  0, +196.8, +187.9, +177.3, +202.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       171,2026/05/12 14:20:55,  0, +195.9, +187.1, +176.5, +201.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       172,2026/05/12 14:20:56,  0, +194.9, +186.3, +175.7, +201.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       173,2026/05/12 14:20:57,  0, +194.1, +185.4, +175.0, +200.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       174,2026/05/12 14:20:58,  0, +193.1, +184.6, +174.2, +200.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       175,2026/05/12 14:20:59,  0, +192.3, +183.8, +173.4, +199.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       176,2026/05/12 14:21:00,  0, +191.4, +182.9, +172.6, +198.9,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       177,2026/05/12 14:21:01,  0, +190.7, +182.1, +171.9, +198.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       178,2026/05/12 14:21:02,  0, +190.0, +181.3, +171.1, +198.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       179,2026/05/12 14:21:03,  0, +189.3, +180.4, +170.4, +197.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       180,2026/05/12 14:21:04,  0, +188.8, +179.6, +169.7, +197.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       181,2026/05/12 14:21:05,  0, +188.3, +178.8, +168.9, +196.5,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       182,2026/05/12 14:21:06,  0, +187.8, +178.1, +168.2, +196.0,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       183,2026/05/12 14:21:07,  0, +187.3, +177.3, +167.4, +195.6,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       184,2026/05/12 14:21:08,  0, +186.9, +176.4, +166.7, +195.1,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       185,2026/05/12 14:21:09,  0, +186.6, +175.7, +166.0, +194.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       186,2026/05/12 14:21:10,  0, +186.4, +174.9, +165.3, +194.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       187,2026/05/12 14:21:11,  0, +186.1, +174.2, +164.6, +193.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       188,2026/05/12 14:21:12,  0, +185.9, +173.4, +163.9, +193.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       189,2026/05/12 14:21:13,  0, +185.7, +172.7, +163.2, +193.0,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       190,2026/05/12 14:21:14,  0, +185.5, +171.9, +162.5, +192.5,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       191,2026/05/12 14:21:15,  0, +185.3, +171.2, +161.8, +192.0,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       192,2026/05/12 14:21:16,  0, +185.0, +170.4, +161.1, +191.6,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       193,2026/05/12 14:21:17,  0, +184.8, +169.7, +160.4, +191.1,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       194,2026/05/12 14:21:18,  0, +184.6, +168.9, +159.8, +190.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       195,2026/05/12 14:21:19,  0, +184.2, +168.3, +159.1, +190.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       196,2026/05/12 14:21:20,  0, +183.9, +167.5, +158.4, +189.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       197,2026/05/12 14:21:21,  0, +183.7, +166.8, +157.8, +189.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       198,2026/05/12 14:21:22,  0, +183.3, +166.1, +157.1, +188.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       199,2026/05/12 14:21:23,  0, +183.0, +165.4, +156.5, +188.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       200,2026/05/12 14:21:24,  0, +182.8, +164.8, +155.9, +187.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       201,2026/05/12 14:21:25,  0, +182.4, +164.1, +155.2, +187.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       202,2026/05/12 14:21:26,  0, +181.9, +163.3, +154.6, +186.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       203,2026/05/12 14:21:27,  0, +181.6, +162.6, +153.9, +186.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       204,2026/05/12 14:21:28,  0, +181.2, +162.0, +153.3, +185.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       205,2026/05/12 14:21:29,  0, +180.8, +161.3, +152.6, +185.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       206,2026/05/12 14:21:30,  0, +180.4, +160.6, +152.0, +184.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       207,2026/05/12 14:21:31,  0, +180.0, +159.9, +151.4, +184.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       208,2026/05/12 14:21:32,  0, +179.6, +159.3, +150.9, +183.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       209,2026/05/12 14:21:33,  0, +179.1, +158.6, +150.2, +183.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       210,2026/05/12 14:21:34,  0, +178.6, +158.0, +149.6, +182.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       211,2026/05/12 14:21:35,  0, +178.3, +157.4, +149.0, +182.2,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       212,2026/05/12 14:21:36,  0, +177.8, +156.6, +148.4, +181.7,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       213,2026/05/12 14:21:37,  0, +177.3, +156.0, +147.8, +181.1,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       214,2026/05/12 14:21:38,  0, +176.8, +155.4, +147.2, +180.6,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       215,2026/05/12 14:21:39,  0, +176.3, +154.7, +146.7, +180.0,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       216,2026/05/12 14:21:40,  0, +175.8, +154.1, +146.0, +179.5,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       217,2026/05/12 14:21:41,  0, +175.3, +153.4, +145.5, +178.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       218,2026/05/12 14:21:42,  0, +174.8, +152.8, +144.9, +178.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       219,2026/05/12 14:21:43,  0, +174.3, +152.1, +144.3, +178.1,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       220,2026/05/12 14:21:44,  0, +173.7, +151.6, +143.8, +177.5,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       221,2026/05/12 14:21:45,  0, +173.2, +151.0, +143.3, +176.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       222,2026/05/12 14:21:46,  0, +172.6, +150.4, +142.6, +176.2,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       223,2026/05/12 14:21:47,  0, +172.1, +149.7, +142.1, +175.5,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       224,2026/05/12 14:21:48,  0, +171.6, +149.0, +141.5, +174.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       225,2026/05/12 14:21:49,  0, +171.1, +148.4, +141.0, +174.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       226,2026/05/12 14:21:50,  0, +170.5, +147.8, +140.4, +173.7,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       227,2026/05/12 14:21:51,  0, +170.0, +147.1, +139.7, +173.1,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       228,2026/05/12 14:21:52,  0, +169.5, +146.6, +139.2, +172.6,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       229,2026/05/12 14:21:53,  0, +169.0, +146.0, +138.7, +171.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       230,2026/05/12 14:21:54,  0, +168.4, +145.4, +138.1, +171.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       231,2026/05/12 14:21:55,  0, +167.9, +144.9, +137.6, +170.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       232,2026/05/12 14:21:56,  0, +167.4, +144.3, +137.0, +170.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       233,2026/05/12 14:21:57,  0, +166.8, +143.8, +136.4, +169.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       234,2026/05/12 14:21:58,  0, +166.3, +143.1, +135.9, +169.2,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       235,2026/05/12 14:21:59,  0, +165.8, +142.6, +135.4, +168.6,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       236,2026/05/12 14:22:00,  0, +165.2, +142.0, +134.8, +168.1,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       237,2026/05/12 14:22:01,  0, +164.7, +141.5, +134.3, +167.4,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       238,2026/05/12 14:22:02,  0, +164.1, +140.9, +133.8, +166.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       239,2026/05/12 14:22:03,  0, +163.6, +140.4, +133.3, +166.3,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       240,2026/05/12 14:22:04,  0, +163.0, +139.8, +132.8, +165.8,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       241,2026/05/12 14:22:05,  0, +162.5, +139.3, +132.3, +165.2,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       242,2026/05/12 14:22:06,  0, +161.9, +138.7, +131.8, +164.6,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       243,2026/05/12 14:22:07,  0, +161.4, +138.2, +131.3, +164.1,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       244,2026/05/12 14:22:08,  0, +160.9, +137.6, +130.8, +163.6,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       245,2026/05/12 14:22:09,  0, +160.3, +137.1, +130.3, +162.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       246,2026/05/12 14:22:10,  0, +159.8, +136.6, +129.8, +162.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       247,2026/05/12 14:22:11,  0, +159.3, +136.0, +129.3, +161.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       248,2026/05/12 14:22:12,  0, +158.7, +135.5, +128.9, +161.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       249,2026/05/12 14:22:13,  0, +158.1, +135.0, +128.4, +160.7,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       250,2026/05/12 14:22:14,  0, +157.6, +134.4, +127.9, +160.1,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       251,2026/05/12 14:22:15,  0, +157.0, +133.9, +127.4, +159.6,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       252,2026/05/12 14:22:16,  0, +156.5, +133.4, +127.0, +159.0,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       253,2026/05/12 14:22:17,  0, +155.9, +132.9, +126.5, +158.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       254,2026/05/12 14:22:18,  0, +155.3, +132.3, +126.0, +157.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       255,2026/05/12 14:22:19,  0, +154.8, +131.9, +125.5, +157.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       256,2026/05/12 14:22:20,  0, +154.1, +131.3, +125.1, +156.7,  +24.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       257,2026/05/12 14:22:21,  0, +153.6, +130.8, +124.6, +156.1,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       258,2026/05/12 14:22:22,  0, +153.0, +130.3, +124.0, +155.6,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       259,2026/05/12 14:22:23,  0, +152.4, +129.8, +123.7, +155.0,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       260,2026/05/12 14:22:24,  0, +151.8, +129.2, +123.2, +154.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       261,2026/05/12 14:22:25,  0, +151.3, +128.8, +122.7, +153.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       262,2026/05/12 14:22:26,  0, +150.7, +128.2, +122.3, +153.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       263,2026/05/12 14:22:27,  0, +150.2, +127.8, +121.9, +152.7,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       264,2026/05/12 14:22:28,  0, +149.6, +127.3, +121.4, +152.1,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       265,2026/05/12 14:22:29,  0, +149.1, +126.8, +121.0, +151.6,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       266,2026/05/12 14:22:30,  0, +148.5, +126.2, +120.5, +151.0,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       267,2026/05/12 14:22:31,  0, +148.0, +125.8, +120.1, +150.5,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       268,2026/05/12 14:22:32,  0, +147.4, +125.3, +119.7, +149.9,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       269,2026/05/12 14:22:33,  0, +146.8, +124.8, +119.3, +149.4,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       270,2026/05/12 14:22:34,  0, +146.3, +124.4, +118.9, +148.8,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       271,2026/05/12 14:22:35,  0, +145.7, +123.9, +118.5, +148.3,  +24.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
