Time,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11
0,25.0,25.0,24.9,25.0,2.98E+02,2.80E+02,2.79E+02,2.70E+02,264.3,215.7,216.2
1,25.0,24.9,24.9,25.0,2.99E+02,2.81E+02,2.80E+02,2.72E+02,266.8,222.9,222.2
2,25.0,25.0,24.9,25.0,3.00E+02,2.82E+02,2.81E+02,2.74E+02,269,229.2,227.7
3,25.0,25.0,24.9,25.0,3.01E+02,2.83E+02,2.82E+02,2.75E+02,271.1,234.8,232.7
4,25.0,25.0,24.9,25.0,3.02E+02,2.84E+02,2.83E+02,2.77E+02,273.1,239.9,237.4
5,25.0,25.0,24.9,25.0,3.03E+02,2.85E+02,2.84E+02,2.78E+02,274.9,244.4,241.8
6,25.0,25.0,25.0,25.0,3.04E+02,2.86E+02,2.85E+02,2.80E+02,276.6,248.5,245.9
7,25.0,25.0,24.9,25.0,3.05E+02,2.87E+02,2.86E+02,2.81E+02,278.3,252.1,249.7
8,25.0,25.0,24.9,25.0,3.06E+02,2.88E+02,2.87E+02,2.83E+02,279.9,255.5,253.3
9,25.0,25.0,24.9,25.0,3.07E+02,2.89E+02,2.88E+02,2.84E+02,281.4,258.4,256.6
10,25.0,25.0,24.9,25.0,3.08E+02,2.90E+02,2.90E+02,2.85E+02,282.8,261.1,259.6
11,25.0,25.0,24.9,25.0,3.09E+02,2.91E+02,2.91E+02,2.87E+02,284.2,263.5,262.5
12,25.0,25.0,24.9,25.0,3.09E+02,2.91E+02,2.92E+02,2.88E+02,285.6,265.9,265.2
13,25.0,25.0,24.9,25.0,3.10E+02,2.92E+02,2.93E+02,2.89E+02,286.7,267.9,267.7
14,25.0,25.0,24.9,25.0,3.11E+02,2.93E+02,2.94E+02,2.90E+02,288,269.8,270.1
15,25.0,25.0,25.0,25.0,3.12E+02,2.94E+02,2.95E+02,2.92E+02,289.1,271.7,272.3
16,25.0,25.0,24.9,25.0,3.13E+02,2.95E+02,2.96E+02,2.93E+02,290.2,273.3,274.5
17,25.0,25.0,24.9,25.0,3.14E+02,2.96E+02,2.97E+02,2.94E+02,291.2,274.9,276.4
18,25.0,25.0,24.9,25.0,3.15E+02,2.97E+02,2.98E+02,2.95E+02,292.3,276.4,278.3
19,25.0,25.0,24.9,25.0,3.15E+02,2.98E+02,2.99E+02,2.96E+02,293.2,277.7,280.2
20,25.0,25.0,24.9,25.0,3.16E+02,2.98E+02,3.00E+02,2.97E+02,294.2,279.1,281.9
21,25.0,25.0,24.9,25.0,3.17E+02,2.99E+02,3.01E+02,2.98E+02,295.1,280.4,283.5
22,25.0,25.0,24.9,25.0,3.18E+02,3.00E+02,3.01E+02,2.99E+02,296,281.4,285.1
23,25.0,25.0,24.9,25.0,3.19E+02,3.01E+02,3.02E+02,3.00E+02,296.9,282.5,286.6
24,25.0,25.0,24.9,25.0,3.19E+02,3.02E+02,3.03E+02,3.01E+02,297.6,283.6,288
25,25.0,25.0,24.9,25.0,3.20E+02,3.03E+02,3.04E+02,3.02E+02,298.4,284.6,289.4
26,25.0,25.0,24.9,25.0,3.21E+02,3.03E+02,3.05E+02,3.03E+02,299.2,285.6,290.6
27,25.0,25.0,24.9,25.0,3.22E+02,3.04E+02,3.06E+02,3.04E+02,299.9,286.5,291.8
28,25.0,25.0,24.9,25.0,3.22E+02,3.05E+02,3.07E+02,3.05E+02,300.6,287.3,293
29,25.0,25.0,24.9,25.0,3.23E+02,3.06E+02,3.07E+02,3.06E+02,301.4,288.3,294.1
30,25.0,25.0,25.0,25.0,3.24E+02,3.06E+02,3.08E+02,3.07E+02,302,289,295.2
31,25.0,25.0,24.9,25.0,3.24E+02,3.07E+02,3.09E+02,3.08E+02,302.8,289.8,296.3
32,25.0,25.0,24.9,25.0,3.25E+02,3.08E+02,3.10E+02,3.09E+02,303.4,290.6,297.3
33,25.0,25.0,24.9,25.0,3.26E+02,3.08E+02,3.10E+02,3.10E+02,304.1,291.4,298.2
34,25.0,25.0,24.9,25.0,3.26E+02,3.09E+02,3.11E+02,3.10E+02,304.8,292.2,299.1
35,25.0,25.0,24.9,25.0,3.27E+02,3.10E+02,3.12E+02,3.11E+02,305.5,292.9,300
36,25.0,25.0,24.9,25.0,3.27E+02,3.10E+02,3.12E+02,3.12E+02,305.9,293.6,300.9
37,25.0,25.0,24.9,25.0,3.28E+02,3.11E+02,3.13E+02,3.13E+02,306.4,294.3,301.7
38,25.0,25.0,24.9,25.0,3.29E+02,3.11E+02,3.14E+02,3.14E+02,306.8,294.9,302.6
39,25.0,25.0,24.9,25.0,3.29E+02,3.12E+02,3.14E+02,3.14E+02,307.3,295.5,303.4
40,25.0,25.0,24.9,25.0,3.30E+02,3.12E+02,3.15E+02,3.15E+02,307.8,296.3,304.1
41,25.0,25.0,24.9,25.0,3.30E+02,3.13E+02,3.16E+02,3.16E+02,308.2,296.8,304.9
42,25.0,25.0,24.9,25.0,3.31E+02,3.14E+02,3.16E+02,3.16E+02,308.7,297.3,305.6
43,25.0,25.0,24.9,25.0,3.31E+02,3.14E+02,3.17E+02,3.17E+02,309.2,297.9,306.3
44,25.0,25.0,24.9,25.0,3.32E+02,3.15E+02,3.18E+02,3.18E+02,309.6,298.5,307
45,25.0,25.0,24.9,25.0,3.32E+02,3.15E+02,3.18E+02,3.18E+02,310,299,307.7
46,25.0,25.0,25.0,25.0,3.33E+02,3.16E+02,3.19E+02,3.19E+02,310.5,299.6,308.4
47,25.0,25.0,25.0,25.0,3.33E+02,3.16E+02,3.19E+02,3.19E+02,310.9,300.2,309.1
48,25.0,25.0,24.9,25.0,3.34E+02,3.17E+02,3.20E+02,3.20E+02,311.4,300.6,309.7
49,25.0,25.0,25.0,25.0,3.34E+02,3.17E+02,3.20E+02,3.21E+02,311.9,301.2,310.4
50,25.0,25.0,24.9,25.0,3.34E+02,3.18E+02,3.21E+02,3.21E+02,312.3,301.7,311
51,25.0,25.0,24.9,25.1,3.35E+02,3.18E+02,3.21E+02,3.22E+02,312.7,302.1,311.6
52,25.0,25.0,24.9,25.0,3.35E+02,3.19E+02,3.22E+02,3.22E+02,313.2,302.7,312.3
53,25.0,25.0,25.0,25.1,3.36E+02,3.19E+02,3.22E+02,3.23E+02,313.6,303.1,312.9
54,25.0,25.0,25.0,25.0,3.36E+02,3.19E+02,3.23E+02,3.23E+02,314.1,303.6,313.5
55,25.0,25.0,25.0,25.0,3.36E+02,3.20E+02,3.23E+02,3.24E+02,314.5,304.1,314
56,25.0,25.0,24.9,25.0,3.37E+02,3.20E+02,3.24E+02,3.24E+02,315,304.6,314.5
57,25.0,25.0,24.9,25.1,3.37E+02,3.21E+02,3.24E+02,3.25E+02,315.3,305,315.1
58,25.0,25.0,24.9,25.0,3.37E+02,3.21E+02,3.25E+02,3.25E+02,315.7,305.5,315.7
59,25.1,25.1,25.1,25.2,3.38E+02,3.22E+02,3.25E+02,3.25E+02,316.1,305.9,316.2
60,25.1,25.1,25.1,25.2,3.38E+02,3.22E+02,3.25E+02,3.26E+02,316.6,306.4,316.7
61,25.1,25.1,25.1,25.1,3.38E+02,3.22E+02,3.26E+02,3.26E+02,317,306.8,317.3
62,25.1,25.1,25.0,25.2,3.38E+02,3.23E+02,3.26E+02,3.27E+02,317.4,307.2,317.9
63,25.1,25.1,25.1,25.1,3.39E+02,3.23E+02,3.27E+02,3.27E+02,317.8,307.7,318.5
64,25.1,25.1,25.0,25.1,3.39E+02,3.23E+02,3.27E+02,3.28E+02,318.2,308.1,318.9
65,25.1,25.1,25.0,25.2,3.39E+02,3.24E+02,3.27E+02,3.28E+02,318.6,308.5,319.5
66,25.1,25.1,25.0,25.1,3.40E+02,3.24E+02,3.28E+02,3.28E+02,319.1,308.9,320
67,25.1,25.1,25.1,25.2,3.40E+02,3.24E+02,3.28E+02,3.29E+02,319.5,309.4,320.5
68,25.1,25.1,25.1,25.2,3.40E+02,3.25E+02,3.28E+02,3.29E+02,319.8,309.9,321
69,25.1,25.1,25.1,25.1,3.40E+02,3.25E+02,3.29E+02,3.29E+02,320.3,310.4,321.6
70,25.1,25.1,25.0,25.1,3.41E+02,3.25E+02,3.29E+02,3.30E+02,320.7,310.9,322.1
71,25.1,25.1,25.0,25.2,3.41E+02,3.26E+02,3.29E+02,3.30E+02,321.2,311.3,322.7
72,25.1,25.1,25.1,25.2,3.41E+02,3.26E+02,3.30E+02,3.30E+02,321.6,311.9,323.2
73,25.1,25.1,25.1,25.1,3.41E+02,3.26E+02,3.30E+02,3.31E+02,322,312.3,323.8
74,25.1,25.1,25.1,25.2,3.41E+02,3.26E+02,3.30E+02,3.31E+02,322.4,312.9,324.4
75,25.1,25.1,25.0,25.2,3.42E+02,3.27E+02,3.31E+02,3.31E+02,322.9,313.3,325
76,25.1,25.1,25.1,25.2,3.42E+02,3.27E+02,3.31E+02,3.32E+02,323.4,313.9,325.6
77,25.1,25.1,25.1,25.2,3.42E+02,3.27E+02,3.31E+02,3.32E+02,323.9,314.4,326.1
78,25.1,25.1,25.1,25.2,3.42E+02,3.28E+02,3.32E+02,3.32E+02,324.2,315,326.7
79,25.1,25.1,25.0,25.1,3.42E+02,3.28E+02,3.32E+02,3.33E+02,324.7,315.4,327.2
80,25.1,25.1,25.1,25.2,3.43E+02,3.28E+02,3.32E+02,3.33E+02,325.1,316,327.9
81,25.1,25.1,25.0,25.2,3.43E+02,3.28E+02,3.33E+02,3.33E+02,325.6,316.5,328.6
82,25.1,25.1,25.0,25.2,3.43E+02,3.29E+02,3.33E+02,3.33E+02,326,317.1,329.2
83,25.1,25.1,25.1,25.2,3.43E+02,3.29E+02,3.33E+02,3.34E+02,326.5,317.7,329.8
84,25.1,25.1,25.1,25.2,3.43E+02,3.29E+02,3.33E+02,3.34E+02,327,318.4,330.6
85,25.1,25.1,25.0,25.2,3.43E+02,3.29E+02,3.33E+02,3.34E+02,327.5,319,331.2
86,25.1,25.1,25.0,25.2,3.43E+02,3.30E+02,3.34E+02,3.34E+02,328.3,319.5,332
87,25.1,25.1,25.1,25.2,3.44E+02,3.30E+02,3.34E+02,3.34E+02,328.9,320.1,332.7
88,25.1,25.1,25.0,25.1,3.44E+02,3.30E+02,3.34E+02,3.35E+02,329.5,320.9,333.3
89,25.1,25.1,25.1,25.2,3.44E+02,3.30E+02,3.34E+02,3.35E+02,330.2,321.5,334.1
90,25.1,25.1,25.1,25.1,3.44E+02,3.30E+02,3.34E+02,3.35E+02,330.9,322.1,264.5
91,25.1,25.1,25.0,25.2,3.44E+02,3.30E+02,3.35E+02,3.35E+02,331.6,322.3,335.1
92,25.1,25.1,25.1,25.2,3.44E+02,3.31E+02,3.35E+02,3.35E+02,332.4,322.3,336.5
93,25.1,25.1,25.0,25.2,3.44E+02,3.31E+02,3.35E+02,3.36E+02,333.1,322.1,331.9
94,25.1,25.1,25.1,25.1,3.44E+02,3.31E+02,3.35E+02,3.36E+02,334,321.6,338.1
95,25.1,25.1,25.0,25.2,3.44E+02,3.31E+02,3.35E+02,3.36E+02,334.8,321,338.9
96,25.1,25.1,25.0,25.2,3.45E+02,3.31E+02,3.36E+02,3.36E+02,335.5,320.1,339.6
97,25.1,25.1,25.1,25.2,3.45E+02,3.31E+02,3.36E+02,3.36E+02,336.2,319.3,340.5
98,25.1,25.1,25.0,25.1,3.45E+02,3.32E+02,3.36E+02,3.36E+02,336.9,318.3,341.2
99,25.1,25.1,25.1,25.2,3.45E+02,3.32E+02,3.36E+02,3.37E+02,337.1,317.2,342
100,25.1,25.1,25.0,25.2,3.45E+02,3.32E+02,3.36E+02,3.37E+02,336.9,316,343
101,25.1,25.1,25.1,25.2,3.45E+02,3.32E+02,3.36E+02,3.37E+02,336.5,314.8,343.9
102,25.1,25.1,25.1,25.1,3.45E+02,3.32E+02,3.36E+02,3.37E+02,335.8,313.4,344.2
103,25.1,25.1,25.1,25.1,3.45E+02,3.32E+02,3.37E+02,3.37E+02,334.8,312.1,344.7
104,25.1,25.1,25.1,25.2,3.45E+02,3.33E+02,3.37E+02,3.37E+02,333.7,310.8,345
105,25.1,25.1,25.1,25.2,3.45E+02,3.33E+02,3.37E+02,3.37E+02,332.5,309.3,345
106,25.1,25.1,25.0,25.2,3.45E+02,3.33E+02,3.37E+02,3.38E+02,331.3,307.9,344.7
107,25.1,25.1,25.0,25.1,3.45E+02,3.33E+02,3.37E+02,3.38E+02,330.1,306.3,344.4
108,25.1,25.1,25.1,25.2,3.46E+02,3.33E+02,3.37E+02,3.38E+02,328.6,304.5,343.9
109,25.1,25.1,25.0,25.2,3.46E+02,3.33E+02,3.37E+02,3.38E+02,327.1,302.5,343.2
110,25.1,25.1,25.0,25.2,3.46E+02,3.33E+02,3.37E+02,3.38E+02,325.6,300.5,342.4
111,25.1,25.1,25.0,25.1,3.46E+02,3.33E+02,3.38E+02,3.38E+02,323.9,298.5,341.5
112,25.1,25.1,25.0,25.1,3.46E+02,3.34E+02,3.38E+02,3.38E+02,322.3,296.4,340.5
113,25.1,25.1,25.0,25.2,3.46E+02,3.34E+02,3.38E+02,3.38E+02,320.6,294.5,339.4
114,25.1,25.1,25.0,25.2,3.46E+02,3.34E+02,3.38E+02,3.39E+02,318.9,292.5,338.3
115,25.1,25.1,25.0,25.1,3.46E+02,3.34E+02,3.38E+02,3.39E+02,317.1,290.5,337.1
116,25.1,25.1,25.1,25.2,3.46E+02,3.34E+02,3.38E+02,3.39E+02,315.4,288.6,335.9
117,25.1,25.1,25.1,25.2,3.46E+02,3.34E+02,3.38E+02,3.39E+02,313.7,286.6,334.5
118,25.1,25.1,25.1,25.2,3.46E+02,3.34E+02,3.38E+02,3.39E+02,312,284.8,333.2
119,25.1,25.1,25.1,25.1,3.46E+02,3.34E+02,3.38E+02,3.39E+02,310.2,282.9,331.8
120,25.1,25.1,25.0,25.2,3.46E+02,3.34E+02,3.38E+02,3.39E+02,308.5,281.1,330.3
121,25.1,25.1,25.0,25.2,3.46E+02,3.35E+02,3.39E+02,3.39E+02,306.7,279.3,328.8
122,25.1,25.1,25.0,25.1,3.46E+02,3.35E+02,3.39E+02,3.39E+02,304.9,277.6,327.3
123,25.1,25.1,25.0,25.1,3.46E+02,3.35E+02,3.39E+02,3.40E+02,303.2,275.9,325.7
124,25.1,25.1,25.1,25.1,3.46E+02,3.35E+02,3.39E+02,3.40E+02,301.4,274.2,324.1
125,25.1,25.1,25.1,25.1,3.46E+02,3.35E+02,3.39E+02,3.40E+02,299.7,272.5,322.6
126,25.1,25.1,25.0,25.2,3.46E+02,3.35E+02,3.39E+02,3.40E+02,297.9,270.8,320.9
127,25.1,25.1,25.1,25.2,3.46E+02,3.35E+02,3.39E+02,3.40E+02,296.3,269.1,319.4
128,25.1,25.1,25.1,25.1,3.47E+02,3.35E+02,3.39E+02,3.40E+02,294.5,267.5,317.7
129,25.1,25.1,25.0,25.1,3.47E+02,3.35E+02,3.39E+02,3.40E+02,292.8,265.9,316.1
130,25.1,25.1,25.0,25.2,3.47E+02,3.35E+02,3.39E+02,3.40E+02,291.1,264.3,314.4
131,25.1,25.1,25.1,25.1,3.47E+02,3.35E+02,3.39E+02,3.40E+02,289.4,262.8,312.8
132,25.1,25.1,25.1,25.2,3.47E+02,3.36E+02,3.39E+02,3.40E+02,287.7,261.1,311.1
133,25.1,25.1,25.0,25.2,3.47E+02,3.36E+02,3.39E+02,3.41E+02,286,259.6,309.5
134,25.1,25.1,25.0,25.1,3.47E+02,3.36E+02,3.40E+02,3.41E+02,284.4,258.1,307.9
135,25.1,25.1,25.0,25.2,3.47E+02,3.36E+02,3.40E+02,3.41E+02,282.7,256.6,306.1
136,25.1,25.1,25.0,25.2,3.47E+02,3.36E+02,3.40E+02,3.41E+02,281.1,255.2,304.5
137,25.1,25.1,25.0,25.1,3.47E+02,3.36E+02,3.40E+02,3.41E+02,279.4,253.7,302.9
138,25.1,25.1,25.1,25.2,3.47E+02,3.36E+02,3.40E+02,3.41E+02,277.8,252.2,301.2
139,25.1,25.1,25.0,25.2,3.47E+02,3.36E+02,3.40E+02,3.41E+02,276.2,250.8,299.6
140,25.1,25.1,25.0,25.2,3.47E+02,3.36E+02,3.40E+02,3.41E+02,274.6,249.4,298
141,25.1,25.1,25.1,25.2,3.47E+02,3.37E+02,3.40E+02,3.41E+02,273.1,247.9,296.4
142,25.1,25.1,25.1,25.1,3.47E+02,3.37E+02,3.40E+02,3.42E+02,271.4,246.5,294.7
143,25.1,25.1,25.0,25.2,3.47E+02,3.37E+02,3.40E+02,3.42E+02,270,245.1,293.1
144,25.1,25.1,25.0,25.1,3.47E+02,3.37E+02,3.41E+02,3.42E+02,268.3,243.7,291.5
145,25.1,25.1,25.0,25.2,3.48E+02,3.37E+02,3.41E+02,3.42E+02,266.9,242.3,289.9
146,25.1,25.1,25.0,25.1,3.48E+02,3.37E+02,3.41E+02,3.42E+02,265.3,241,288.3
147,25.2,25.2,25.2,25.3,3.48E+02,3.37E+02,3.41E+02,3.42E+02,263.8,239.7,286.7
148,25.2,25.2,25.1,25.3,3.48E+02,3.37E+02,3.41E+02,3.42E+02,262.4,238.4,285.2
149,25.2,25.2,25.1,25.2,3.48E+02,3.37E+02,3.41E+02,3.42E+02,260.8,236.9,283.6
150,25.2,25.2,25.1,25.2,3.48E+02,3.38E+02,3.41E+02,3.43E+02,259.4,235.6,282
151,25.2,25.2,25.1,25.3,3.48E+02,3.38E+02,3.41E+02,3.43E+02,257.9,234.4,280.4
152,25.2,25.2,25.1,25.2,3.48E+02,3.38E+02,3.41E+02,3.43E+02,256.5,233.1,278.9
153,25.2,25.2,25.1,25.3,3.48E+02,3.38E+02,3.42E+02,3.43E+02,255.1,231.9,277.3
154,25.2,25.2,25.1,25.2,3.48E+02,3.38E+02,3.42E+02,3.43E+02,253.7,230.6,275.9
155,25.2,25.2,25.1,25.2,3.48E+02,3.38E+02,3.42E+02,3.44E+02,252.3,229.3,274.4
156,25.2,25.2,25.1,25.2,3.49E+02,3.38E+02,3.42E+02,3.44E+02,250.8,228.2,272.9
157,25.2,25.2,25.1,25.2,3.49E+02,3.39E+02,3.42E+02,3.44E+02,249.5,226.9,271.4
158,25.2,25.2,25.1,25.2,3.49E+02,3.39E+02,3.42E+02,3.44E+02,248.1,225.7,270
159,25.2,25.2,25.1,25.2,3.49E+02,3.39E+02,3.42E+02,3.44E+02,246.7,224.6,268.5
160,25.2,25.2,25.2,25.3,3.49E+02,3.39E+02,3.43E+02,3.44E+02,245.3,223.4,267
161,25.2,25.2,25.1,25.3,3.49E+02,3.39E+02,3.43E+02,3.45E+02,244,222.2,265.6
162,25.2,25.2,25.1,25.2,3.49E+02,3.39E+02,3.43E+02,3.45E+02,242.6,221.1,264.1
163,25.2,25.2,25.1,25.3,3.49E+02,3.39E+02,3.43E+02,3.45E+02,241.3,219.9,262.8
164,25.2,25.2,25.1,25.2,3.49E+02,3.40E+02,3.43E+02,3.45E+02,240,218.8,261.4
165,25.2,25.2,25.2,25.2,3.50E+02,3.40E+02,3.44E+02,3.45E+02,238.7,217.6,260
166,25.2,25.2,25.1,25.2,3.50E+02,3.40E+02,3.44E+02,3.46E+02,237.4,216.6,258.6
167,25.2,25.2,25.1,25.3,3.50E+02,3.40E+02,3.44E+02,3.46E+02,236.1,215.5,257.2
168,25.2,25.2,25.1,25.2,3.50E+02,3.40E+02,3.44E+02,3.46E+02,234.8,214.3,255.9
169,25.2,25.2,25.1,25.2,3.50E+02,3.40E+02,3.45E+02,3.46E+02,233.6,213.2,254.5
170,25.2,25.2,25.1,25.3,3.50E+02,3.41E+02,3.45E+02,3.46E+02,232.4,212.1,253.1
171,25.2,25.2,25.1,25.2,3.50E+02,3.41E+02,3.45E+02,3.46E+02,231.1,211,251.8
172,25.2,25.2,25.1,25.2,3.50E+02,3.41E+02,3.46E+02,3.47E+02,230,210,250.3
173,25.2,25.2,25.1,25.2,3.50E+02,3.41E+02,3.46E+02,3.47E+02,228.7,208.9,249.1
174,25.2,25.2,25.1,25.3,3.50E+02,3.41E+02,3.46E+02,3.47E+02,227.5,207.9,247.8
175,25.2,25.2,25.1,25.2,3.50E+02,3.41E+02,3.46E+02,3.47E+02,226.4,206.8,246.5
176,25.2,25.2,25.1,25.2,3.50E+02,3.41E+02,3.47E+02,3.47E+02,225.1,205.7,245.2
177,25.2,25.2,25.1,25.2,3.50E+02,3.42E+02,3.47E+02,3.48E+02,224,204.7,243.9
178,25.2,25.2,25.1,25.2,3.50E+02,3.42E+02,3.47E+02,3.48E+02,222.9,203.7,242.6
179,25.2,25.2,25.1,25.2,3.50E+02,3.42E+02,3.47E+02,3.48E+02,221.8,202.7,241.3
180,25.2,25.2,25.1,25.3,3.50E+02,3.42E+02,3.48E+02,3.48E+02,220.5,201.6,240
181,25.2,25.2,25.1,25.2,3.50E+02,3.42E+02,3.48E+02,3.48E+02,219.4,200.6,238.7
182,25.2,25.2,25.1,25.2,3.50E+02,3.42E+02,3.48E+02,3.49E+02,218.3,199.5,237.5
183,25.2,25.2,25.1,25.2,3.50E+02,3.43E+02,3.48E+02,3.49E+02,217.1,198.5,236.3
184,25.2,25.2,25.1,25.2,3.50E+02,3.43E+02,3.49E+02,3.49E+02,216,197.5,235.1
185,25.2,25.2,25.1,25.2,3.50E+02,3.43E+02,3.49E+02,3.49E+02,214.9,196.6,233.9
186,25.2,25.2,25.1,25.2,3.50E+02,3.43E+02,3.49E+02,3.49E+02,213.7,195.6,232.7
187,25.2,25.2,25.1,25.2,3.51E+02,3.43E+02,3.49E+02,3.50E+02,212.7,194.6,231.4
188,25.2,25.2,25.1,25.2,3.51E+02,3.43E+02,3.48E+02,3.50E+02,211.6,193.6,230.3
189,25.2,25.2,25.1,25.2,3.51E+02,3.44E+02,3.47E+02,3.50E+02,210.5,192.6,229
190,25.2,25.2,25.1,25.2,3.51E+02,3.44E+02,3.46E+02,3.50E+02,209.4,191.6,227.9
191,25.2,25.1,25.1,25.2,3.51E+02,3.44E+02,3.45E+02,3.50E+02,208.4,190.6,226.6
192,25.2,25.2,25.1,25.2,3.51E+02,3.44E+02,3.44E+02,3.51E+02,207.3,189.8,225.5
193,25.2,25.2,25.1,25.2,3.51E+02,3.44E+02,3.43E+02,3.51E+02,206.2,188.8,224.3
194,25.2,25.2,25.1,25.3,3.51E+02,3.45E+02,3.41E+02,3.51E+02,205.2,187.8,223.2
195,25.2,25.2,25.1,25.3,3.50E+02,3.45E+02,3.40E+02,3.51E+02,204.2,186.9,222.1
196,25.2,25.2,25.1,25.2,3.50E+02,3.45E+02,3.38E+02,3.51E+02,203.1,186,221
197,25.2,25.2,25.1,25.2,3.49E+02,3.45E+02,3.36E+02,3.51E+02,202,185.1,219.8
198,25.2,25.2,25.1,25.2,3.47E+02,3.45E+02,3.35E+02,3.52E+02,201,184.2,218.8
199,25.2,25.2,25.1,25.2,3.46E+02,3.46E+02,3.33E+02,3.52E+02,200,183.2,217.6
200,25.2,25.2,25.1,25.2,3.44E+02,3.46E+02,3.31E+02,3.52E+02,199,182.4,216.5
201,25.2,25.2,25.1,25.2,3.43E+02,3.46E+02,3.29E+02,3.52E+02,198,181.5,215.5
202,25.2,25.2,25.1,25.2,3.41E+02,3.46E+02,3.27E+02,3.52E+02,197,180.6,214.3
203,25.2,25.2,25.1,25.2,3.39E+02,3.46E+02,3.25E+02,3.53E+02,196.1,179.8,213.3
204,25.2,25.1,25.1,25.2,3.37E+02,3.46E+02,3.23E+02,3.53E+02,195.1,178.9,212.2
205,25.2,25.2,25.1,25.2,3.35E+02,3.47E+02,3.21E+02,3.53E+02,194.2,178.1,211.2
206,25.2,25.2,25.1,25.2,3.33E+02,3.47E+02,3.19E+02,3.52E+02,193.2,177.3,210.2
207,25.2,25.2,25.1,25.2,3.31E+02,3.47E+02,3.17E+02,3.52E+02,192.3,176.4,209.1
208,25.2,25.2,25.1,25.2,3.29E+02,3.47E+02,3.15E+02,3.51E+02,191.3,175.6,208.1
209,25.2,25.2,25.1,25.2,3.27E+02,3.47E+02,3.14E+02,3.50E+02,190.4,174.8,207.1
210,25.2,25.2,25.1,25.2,3.25E+02,3.47E+02,3.12E+02,3.50E+02,189.5,173.9,206.1
211,25.2,25.2,25.1,25.2,3.23E+02,3.47E+02,3.10E+02,3.49E+02,188.6,173.3,205
212,25.2,25.2,25.1,25.2,3.21E+02,3.48E+02,3.08E+02,3.48E+02,187.8,172.4,204
213,25.2,25.2,25.1,25.2,3.19E+02,3.48E+02,3.06E+02,3.47E+02,186.8,171.7,203.1
214,25.2,25.1,25.1,25.2,3.17E+02,3.48E+02,3.04E+02,3.46E+02,186,170.9,202
215,25.2,25.1,25.1,25.2,3.15E+02,3.47E+02,3.02E+02,3.45E+02,185.1,170.1,201.1
216,25.2,25.2,25.1,25.2,3.13E+02,3.46E+02,3.01E+02,3.44E+02,184.3,169.4,200.1
217,25.2,25.1,25.1,25.2,3.11E+02,3.45E+02,2.99E+02,3.43E+02,183.4,168.6,199.1
218,25.2,25.1,25.1,25.2,3.09E+02,3.44E+02,2.97E+02,3.42E+02,182.5,167.8,198.2
219,25.2,25.2,25.1,25.2,3.07E+02,3.43E+02,2.95E+02,3.41E+02,181.8,167,197.3
220,25.2,25.2,25.1,25.2,3.06E+02,3.41E+02,2.94E+02,3.38E+02,181.4,166.3,196.3
221,25.2,25.2,25.1,25.2,3.04E+02,3.39E+02,2.92E+02,3.34E+02,181.5,165.5,195.4
222,25.2,25.2,25.1,25.2,3.02E+02,3.38E+02,2.90E+02,3.31E+02,181.8,164.8,194.4
223,25.2,25.1,25.1,25.2,3.00E+02,3.36E+02,2.89E+02,3.29E+02,181.9,164.1,193.5
224,25.2,25.2,25.1,25.2,2.98E+02,3.34E+02,2.87E+02,3.26E+02,182.1,163.3,192.6
225,25.2,25.2,25.1,25.2,2.96E+02,3.32E+02,2.86E+02,3.24E+02,182.3,162.6,191.8
226,25.3,25.3,25.2,25.3,2.95E+02,3.30E+02,2.84E+02,3.21E+02,182.4,161.8,190.8
227,25.3,25.2,25.2,25.3,2.93E+02,3.28E+02,2.82E+02,3.19E+02,182.5,161.1,190
228,25.3,25.3,25.2,25.3,2.91E+02,3.26E+02,2.81E+02,3.17E+02,182.6,160.4,189.1
229,25.3,25.2,25.2,25.3,2.89E+02,3.25E+02,2.79E+02,3.15E+02,182.5,159.6,188.1
230,25.3,25.2,25.2,25.3,2.88E+02,3.23E+02,2.78E+02,3.13E+02,182.5,158.9,187.3
231,25.3,25.3,25.2,25.3,2.86E+02,3.21E+02,2.76E+02,3.11E+02,182.4,158.2,186.4
232,25.3,25.2,25.2,25.3,2.84E+02,3.19E+02,2.74E+02,3.09E+02,182.4,157.4,185.6
233,25.3,25.2,25.2,25.3,2.82E+02,3.17E+02,2.73E+02,3.07E+02,182.3,156.8,184.7
234,25.3,25.3,25.2,25.3,2.81E+02,3.15E+02,2.71E+02,3.05E+02,182.1,156,183.9
235,25.3,25.3,25.2,25.3,2.79E+02,3.13E+02,2.70E+02,3.03E+02,181.9,155.4,183
236,25.3,25.3,25.2,25.3,2.77E+02,3.11E+02,2.68E+02,3.01E+02,181.8,154.6,182.2
237,25.3,25.2,25.2,25.3,2.76E+02,3.10E+02,2.67E+02,2.99E+02,181.6,154,181.4
238,25.3,25.3,25.2,25.3,2.74E+02,3.08E+02,2.65E+02,2.97E+02,181.4,153.3,180.5
239,25.3,25.2,25.2,25.3,2.73E+02,3.06E+02,2.64E+02,2.95E+02,181.1,152.6,179.7
240,25.3,25.3,25.2,25.3,2.71E+02,3.04E+02,2.63E+02,2.93E+02,180.9,152,178.9
241,25.3,25.3,25.2,25.3,2.70E+02,3.02E+02,2.61E+02,2.92E+02,180.6,151.3,178.1
